,book_id,chunk_id,book_title,genre,unique_speaker
2881,6679_LibriVox_en,800h_01,arm of the law,"science, craft & essay",5717
2882,3385_LibriVox_en,800h_01,voyage to the south sea,"geography, nature & history",2990
2883,2936_LibriVox_en,800h_01,what diantha did,fiction,32
2884,861_LibriVox_en,800h_01,on the duty of civil disobedience,"science, craft & essay",17
2885,4347_LibriVox_en,800h_01,bible kjv nt 10 ephesians,religion,5293
2886,8021_LibriVox_en,800h_01,story of a soul version 2,religion,8295
2887,7258_LibriVox_en,800h_01,in a steamer chair and other stories,fiction,6454
2888,7207_LibriVox_en,800h_01,watchbird,"science, craft & essay",5717
2889,7994_LibriVox_en,800h_01,legend of sleepy hollow version 3,fiction,5717
2890,6266_LibriVox_en,800h_01,gargoyles,fiction,2156
2891,2127_LibriVox_en,800h_01,old maids club,fiction,3157
2892,1269_LibriVox_en,800h_01,tale of peter mink,"science, craft & essay",681
2893,8822_LibriVox_en,800h_01,frey and his wife,misc,6248
2894,7686_LibriVox_en,800h_01,tom of the raiders,fiction,4535
2895,6117_LibriVox_en,800h_01,john caldigate,fiction,1255
2896,7532_LibriVox_en,800h_01,jewels of aptor,"science, craft & essay",3657
2897,3689_LibriVox_en,800h_01,this country of ours part 4,"geography, nature & history",19
2898,6384_LibriVox_en,800h_01,freedmen s book,poetry,2269
2899,7680_LibriVox_en,800h_01,patchwork girl of oz version 2,fiction,5717
2900,4840_LibriVox_en,800h_01,one hoss shay,poetry,1066
2901,8522_LibriVox_en,800h_01,practice of the presence of god version 2,religion,5717
2902,7397_LibriVox_en,800h_01,tunnel under the world,"science, craft & essay",5717
2903,8631_LibriVox_en,800h_01,complete works of george savile first marquess of halifax with an introduction by walter alexander raleigh,"geography, nature & history",107
2904,5710_LibriVox_en,800h_01,game,fiction,2990
2905,8082_LibriVox_en,800h_01,anthem version 3,"science, craft & essay",5717
2906,8594_LibriVox_en,800h_01,scarecrow of oz version 2,fiction,5717
2907,6446_LibriVox_en,800h_01,right of way,fiction,3488
2908,1096_LibriVox_en,800h_01,bird study book,"science, craft & essay",688
2909,305_LibriVox_en,800h_01,bible drv apocrypha deuterocanon judith,religion,27
2910,2287_LibriVox_en,800h_01,women in love,fiction,2607
2911,3768_LibriVox_en,800h_01,samson agonistes,poetry,3595
2912,599_LibriVox_en,800h_01,railway children,fiction,103
2913,1603_LibriVox_en,800h_01,fifty famous stories retold,misc,1841
2914,7619_LibriVox_en,800h_01,adventures of bindle,fiction,5304
2915,4537_LibriVox_en,800h_01,bible kjv 08 ruth,religion,3157
2916,5916_LibriVox_en,800h_01,friendship of christ,religion,6499
2917,3421_LibriVox_en,800h_01,ruth erskine s crosses,religion,3157
2918,7764_LibriVox_en,800h_01,in time of emergency a citizen s handbook on nuclear attack natural disasters,"science, craft & essay",3157
2919,7723_LibriVox_en,800h_01,moon master,"science, craft & essay",4078
2920,7261_LibriVox_en,800h_01,anarchy,"science, craft & essay",1724
2921,3989_LibriVox_en,800h_01,beauties of tennyson,poetry,908
2922,192_LibriVox_en,800h_01,johnny crow s garden,"science, craft & essay",19
2923,2397_LibriVox_en,800h_01,green mansions a romance of the tropical forest,fiction,204
2924,8293_LibriVox_en,800h_01,importance of being earnest version 4,psychology,5717
2925,6580_LibriVox_en,800h_01,great white queen,"science, craft & essay",3488
2926,2951_LibriVox_en,800h_01,tale of major monkey,"science, craft & essay",681
2927,1157_LibriVox_en,800h_01,gettysburg address version 3,"science, craft & essay",204
2928,6114_LibriVox_en,800h_01,echoes of the war,political & philosophy,6497
2929,1912_LibriVox_en,800h_02,poems of marianne moore,"geography, nature & history",195
2930,6954_LibriVox_en,800h_02,temple trouble,"science, craft & essay",5717
2931,7040_LibriVox_en,800h_02,repairman,"science, craft & essay",5717
2932,1840_LibriVox_en,800h_02,swoop,fiction,28
2933,6359_LibriVox_en,800h_02,chimneysmoke,poetry,6907
2934,4556_LibriVox_en,800h_02,return of alfred,"geography, nature & history",1724
2935,767_LibriVox_en,800h_02,anthem,"science, craft & essay",948
2936,6352_LibriVox_en,800h_02,liliecrona s home,"science, craft & essay",2234
2937,5129_LibriVox_en,800h_02,make mine homogenized,"science, craft & essay",3490
2938,6461_LibriVox_en,800h_02,amethyst box,mystery,5244
2939,5674_LibriVox_en,800h_02,memoir on the life and character of the rev prince demetrius a de gallitzin,"science, craft & essay",6499
2940,402_LibriVox_en,800h_02,road to oz,fiction,19
2941,5788_LibriVox_en,800h_02,bible wycliffe 21 ecclesiastes,"science, craft & essay",3595
2942,7362_LibriVox_en,800h_02,cape cod stories,fiction,6454
2943,1728_LibriVox_en,800h_02,philippics,poetry,949
2944,4621_LibriVox_en,800h_02,spoilers,fiction,3488
2945,8049_LibriVox_en,800h_02,john sherman and dhoya,"geography, nature & history",6454
2946,3549_LibriVox_en,800h_02,rasselas prince of abyssinia,fiction,3595
2947,482_LibriVox_en,800h_02,my mark twain,"geography, nature & history",26
2948,8785_LibriVox_en,800h_02,christmas when the west was young,"geography, nature & history",6454
2949,6249_LibriVox_en,800h_02,mr standfast,fiction,4018
2950,3014_LibriVox_en,800h_02,birds in the calendar,"science, craft & essay",2607
2951,7806_LibriVox_en,800h_02,grim tales,"science, craft & essay",167
2952,1579_LibriVox_en,800h_02,life in mexico,political & philosophy,1851
2953,7665_LibriVox_en,800h_02,defiant agents version 2,"science, craft & essay",251
2954,6693_LibriVox_en,800h_02,story of peter pan,fiction,5717
2955,7175_LibriVox_en,800h_02,ambulance made two trips,"science, craft & essay",5717
2956,5348_LibriVox_en,800h_02,bible kjv nt 27 revelation,religion,2149
2957,5867_LibriVox_en,800h_02,makers of canada champlain,"geography, nature & history",5968
2958,391_LibriVox_en,800h_02,gift of the magi,fiction,32
2959,5586_LibriVox_en,800h_02,common sense version 2,"science, craft & essay",3912
2960,3102_LibriVox_en,800h_02,three men on the bummel,fiction,167
2961,5462_LibriVox_en,800h_02,hushed up a mystery of london,mystery,3488
2962,6490_LibriVox_en,800h_02,red men and white,fiction,6454
2963,4979_LibriVox_en,800h_02,idiot,fiction,3490
2964,5827_LibriVox_en,800h_02,wonderful wizard of oz version 2,fiction,5717
2965,6711_LibriVox_en,800h_02,secret of the ninth planet,"science, craft & essay",4078
2966,2583_LibriVox_en,800h_02,ester ried,religion,3157
2967,1641_LibriVox_en,800h_02,glimpses of the moon,fiction,1259
2968,655_LibriVox_en,800h_02,daniel deronda,fiction,248
2969,1857_LibriVox_en,800h_02,mayor of casterbridge,fiction,1166
2970,2638_LibriVox_en,800h_02,child s new story book,fiction,1401
2971,576_LibriVox_en,800h_02,copyright question,"science, craft & essay",205
2972,8831_LibriVox_en,800h_02,theodore roosevelt an address delivered before the congress of the united states,"geography, nature & history",6454
2973,5799_LibriVox_en,800h_02,master hand,mystery,6482
2974,4661_LibriVox_en,800h_02,hohenzollerns in america with the bolsheviks in berlin and other impossibilities,juvenile books,3157
2975,5706_LibriVox_en,800h_02,manual of egyptian archaeology and guide to the study of antiquities in egypt,misc,3618
2976,4401_LibriVox_en,800h_02,other side of the door,fiction,1212
2977,7814_LibriVox_en,800h_02,and then the town took off,"science, craft & essay",3488
2978,2043_LibriVox_en,800h_02,futility or the wreck of the titan,fiction,3488
2979,3232_LibriVox_en,800h_02,rain,fiction,3657
2980,8465_LibriVox_en,800h_02,underground man,"science, craft & essay",2607
2981,3968_LibriVox_en,800h_02,sheridan road mystery,mystery,688
2982,4765_LibriVox_en,800h_02,scenes of clerical life,fiction,3699
2983,4216_LibriVox_en,800h_02,evelina s garden,fiction,3657
2984,3281_LibriVox_en,800h_02,by pond and river,misc,1841
2985,4422_LibriVox_en,800h_02,victory an island tale,fiction,3848
2986,6780_LibriVox_en,800h_02,make believe man,fiction,5244
2987,5143_LibriVox_en,800h_02,mahabharata by vyasa the epic of ancient india condensed into english verse,poetry,4572
2988,8306_LibriVox_en,800h_02,under western eyes,fiction,8713
2989,6246_LibriVox_en,800h_02,princess,poetry,1259
2990,2475_LibriVox_en,800h_02,space viking,"science, craft & essay",251
2991,2508_LibriVox_en,800h_02,stickeen,"science, craft & essay",3003
2992,6273_LibriVox_en,800h_02,cleek of scotland yard,mystery,2607
2993,1302_LibriVox_en,800h_02,shadows,fiction,83
2994,8513_LibriVox_en,800h_02,card trick,"science, craft & essay",8580
2995,1926_LibriVox_en,800h_02,real mother goose,poetry,1901
2996,384_LibriVox_en,800h_02,give me liberty,"geography, nature & history",204
2997,5596_LibriVox_en,800h_02,history of farming in ontario,"science, craft & essay",205
2998,5092_LibriVox_en,800h_02,story of the pony express,"science, craft & essay",2156
2999,8228_LibriVox_en,800h_02,chronicles of canada volume 21 the red river colony a chronicle of the beginnings of manitoba,"geography, nature & history",3157
3000,8316_LibriVox_en,800h_02,idomen or the vale of yumuri,fiction,4191
3001,8176_LibriVox_en,800h_02,hill of dreams,fiction,251
3002,6738_LibriVox_en,800h_02,night of the long knives,"science, craft & essay",5717
3003,5648_LibriVox_en,800h_02,starved rock a historical sketch,"geography, nature & history",4289
3004,8003_LibriVox_en,800h_02,little gray lady,fiction,5244
3005,7331_LibriVox_en,800h_02,just so stories version 5,fiction,5717
3006,5896_LibriVox_en,800h_02,titan,fiction,4078
3007,4887_LibriVox_en,800h_02,in the closed room,fiction,3703
3008,967_LibriVox_en,800h_02,plague ship,"science, craft & essay",251
3009,4340_LibriVox_en,800h_02,songs of kabir,poetry,4705
3010,1055_LibriVox_en,800h_02,tom swift and the visitor from planet x,fiction,251
3011,3486_LibriVox_en,800h_02,one of ours,fiction,3488
3012,5761_LibriVox_en,800h_02,grace harlowe s return to overton campus,fiction,5468
3013,3570_LibriVox_en,800h_02,people of the abyss,"science, craft & essay",167
3014,7176_LibriVox_en,800h_02,christmas every day and other stories told for children,juvenile books,6454
3015,2409_LibriVox_en,800h_02,appetite of tyranny,"science, craft & essay",2162
3016,3600_LibriVox_en,800h_02,ghosts of piccadilly,"science, craft & essay",167
3017,4199_LibriVox_en,800h_02,sonnets from the portuguese version 2,poetry,908
3018,230_LibriVox_en,800h_02,spirits in bondage,poetry,439
3019,6335_LibriVox_en,800h_02,my discovery of england,juvenile books,3157
3020,7008_LibriVox_en,800h_02,judas valley,"science, craft & essay",5717
3021,2598_LibriVox_en,800h_02,popular history of ireland book 07,"geography, nature & history",1401
3022,3941_LibriVox_en,800h_02,knyght ther was,"science, craft & essay",2156
3023,2552_LibriVox_en,800h_02,high adventure a narrative of air fighting in france,"science, craft & essay",3020
3024,1828_LibriVox_en,800h_02,white linen nurse,fiction,1851
3025,6549_LibriVox_en,800h_02,ruby and the caldron,mystery,5244
3026,8191_LibriVox_en,800h_02,devil s garden,fiction,3488
3027,7183_LibriVox_en,800h_02,gambler s world the yillian way,"science, craft & essay",5717
3028,5378_LibriVox_en,800h_02,absalom and achitophel,"science, craft & essay",6249
3029,2782_LibriVox_en,800h_02,curious case of benjamin button version 2,fiction,3020
3030,5334_LibriVox_en,800h_02,brief account of the bahai movement,religion,1618
3031,4435_LibriVox_en,800h_02,english as she is wrote,juvenile books,3157
3032,7291_LibriVox_en,800h_02,food preparedness,"science, craft & essay",3157
3033,918_LibriVox_en,800h_02,selected lullabies of eugene field,poetry,248
3034,4635_LibriVox_en,800h_02,american cookery,"science, craft & essay",32
3035,4858_LibriVox_en,800h_02,lucy maud montgomery short stories 1909 1922,"geography, nature & history",5740
3036,2672_LibriVox_en,800h_02,story hour readers third year,misc,1401
3037,7548_LibriVox_en,800h_02,letters of jane austen,misc,1259
3038,5684_LibriVox_en,800h_02,biltmore oswald,fiction,6459
3039,4917_LibriVox_en,800h_02,literary lapses,juvenile books,3157
3040,5261_LibriVox_en,800h_02,four mothers at chautauqua,religion,3157
3041,4700_LibriVox_en,800h_02,bible kjv nt 13 1 thessalonians,religion,2911
3042,7865_LibriVox_en,800h_02,i was a teen age secret weapon,"science, craft & essay",5717
3043,3336_LibriVox_en,800h_02,in kent with charles dickens,"geography, nature & history",2607
3044,1543_LibriVox_en,800h_02,verse book of a homely woman,religion,1335
3045,3472_LibriVox_en,800h_02,figure in the carpet,fiction,4018
3046,8292_LibriVox_en,800h_02,poison romance and poison mysteries,"science, craft & essay",6454
3047,4387_LibriVox_en,800h_02,intrusion of jimmy,fiction,251
3048,6725_LibriVox_en,800h_02,mask,"geography, nature & history",4191
3049,3215_LibriVox_en,800h_02,first and last,"science, craft & essay",2162
3050,7146_LibriVox_en,800h_02,gold hunters borthwick,political & philosophy,3003
3051,5322_LibriVox_en,800h_02,bible kjv 28 39 minor prophets hosea through malachi,religion,3157
3052,5838_LibriVox_en,800h_02,zip the adventures of a frisky fox terrier,fiction,1212
3053,1755_LibriVox_en,800h_02,master of the world,"science, craft & essay",204
3054,6188_LibriVox_en,800h_02,journey in search of christmas,"geography, nature & history",6454
3055,2208_LibriVox_en,800h_02,bible drv apocrypha deuterocanon 1 maccabees,religion,908
3056,6568_LibriVox_en,800h_02,stolen white elephant version 2,mystery,107
3057,6479_LibriVox_en,800h_02,shropshire lad version 2,poetry,7090
3058,2422_LibriVox_en,800h_02,popular history of ireland book 05,"geography, nature & history",1401
3059,3262_LibriVox_en,800h_02,nonsense novels,juvenile books,3157
3060,2344_LibriVox_en,800h_02,probable sons,religion,1841
3061,5922_LibriVox_en,800h_02,flint heart,"geography, nature & history",6454
3062,6841_LibriVox_en,800h_02,narrative of the life and adventures of henry bibb an american slave,political & philosophy,5985
3063,4478_LibriVox_en,800h_02,short line war,fiction,32
3064,8301_LibriVox_en,800h_02,drum taps,political & philosophy,8713
3065,2502_LibriVox_en,800h_02,summa theologica 02 pars prima trinity and creation,religion,3009
3066,1097_LibriVox_en,800h_02,story of mary maclane,"geography, nature & history",28
3067,3182_LibriVox_en,800h_02,people like that,fiction,3588
3068,5618_LibriVox_en,800h_02,time machine version 3,"science, craft & essay",251
3069,1418_LibriVox_en,800h_02,garland for girls,fiction,1578
3070,3139_LibriVox_en,800h_02,four girls at chautauqua,religion,3157
3071,3173_LibriVox_en,800h_02,two poe tales,fiction,83
3072,7811_LibriVox_en,800h_02,worst journey in the world vol 2,"geography, nature & history",6248
3073,1342_LibriVox_en,800h_02,deephaven,fiction,32
3074,7268_LibriVox_en,800h_02,five beloved stories by o henry,fiction,5717
3075,6820_LibriVox_en,800h_02,members of the family,"geography, nature & history",6454
3076,1102_LibriVox_en,800h_02,how to live on twenty four hours a day,"science, craft & essay",204
3077,3198_LibriVox_en,800h_02,lord kitchener,"geography, nature & history",2162
3078,4441_LibriVox_en,800h_02,trees of pride,mystery,4667
3079,6319_LibriVox_en,800h_02,one of my sons,mystery,5778
3080,4390_LibriVox_en,800h_02,this world is taboo,"science, craft & essay",204
3081,5637_LibriVox_en,800h_02,four faces,mystery,3488
3082,6897_LibriVox_en,800h_02,adventures of master f j,poetry,4191
3083,2214_LibriVox_en,800h_02,great englishwomen,misc,1841
3084,8010_LibriVox_en,800h_02,quatrains of omar khayyam in english prose,"science, craft & essay",4705
3085,5895_LibriVox_en,800h_02,anne s house of dreams version 2,fiction,103
3086,4712_LibriVox_en,800h_02,in a german pension,fiction,3848
3087,7257_LibriVox_en,800h_02,2 b r 0 2 b version 2 the big trip up yonder version 5,"science, craft & essay",5717
3088,7131_LibriVox_en,800h_02,beyond lies the wub the skull,"science, craft & essay",5717
3089,6676_LibriVox_en,800h_02,lin mclean,fiction,6454
3090,6452_LibriVox_en,800h_02,shrieking pit,mystery,6248
3091,2302_LibriVox_en,800h_02,dark house,mystery,681
3092,687_LibriVox_en,800h_02,bible web nt 09 galatians,religion,399
3093,2131_LibriVox_en,800h_02,old mother west wind,"science, craft & essay",1066
3094,465_LibriVox_en,800h_02,constitution of the united states of america 1787,misc,89
3095,3942_LibriVox_en,800h_02,ethical engineer,"science, craft & essay",3490
3096,6818_LibriVox_en,800h_02,flowers and ferns in their haunts,"science, craft & essay",3657
3097,6267_LibriVox_en,800h_02,marvels of divine grace,"science, craft & essay",6499
